Date,A,AAL,AAP,AAPL,ABBV,ABC,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AMG,AMT,AMZN,ANDV,ANSS,ANTM,AON,APA,APC,APD,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AYI,AZO,BA,BAC,BAX,BBY,BEN,BHF,BHGE,BIIB,BLL,BMY,BXP,CAG,CBOE,CBS,CCI,CCL,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CL,CLX,CMA,CME,CMG,CMS,CNC,CNP,COG,COL,COO,COP,COTY,CPB,CRM,CSCO,CSX,CTL,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DISH,DLR,DLTR,DRE,DRI,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ED,EFX,EIX,EL,EMN,EQIX,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FITB,FL,FLIR,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GM,GOOG,GOOGL,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSY,HUM,IBM,IDXX,ILMN,INCY,INFO,INTC,IPGP,IQV,IRM,ISRG,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,LB,LEG,LEN,LKQ,LLL,LLY,LMT,LNC,LOW,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCK,MCO,MGM,MKC,MLM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTD,MU,MYL,NAVI,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOV,NRG,NTAP,NVDA,NWL,NWS,NWSA,O,OKE,ORCL,ORLY,OXY,PBCT,PCG,PEG,PFE,PFG,PGR,PHM,PKG,PKI,PM,PNC,PNR,PPL,PRGO,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REGN,RF,RHI,RHT,RL,RMD,ROK,ROST,RSG,SBAC,SCG,SEE,SHW,SJM,SO,SPG,SPGI,SRCL,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TGT,TIF,TJX,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,ULTA,UNH,UPS,URI,V,VFC,VIAB,VLO,VMC,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WYNN,XEC,XEL,XRAY,XRX,XYL,YUM,ZION,ZTS
2010-03-08,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-09,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-10,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-11,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-12,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-15,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-16,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-17,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-18,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-19,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-22,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-23,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-24,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-25,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-26,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-29,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-30,,,,,,,,,,,,,,,,-0.010551575010283412,,,,,,,,,,,,0.03556409177839017,,,0.04932597675549326,,,,,,,,,,,,,0.011157757811351445,,0.049999999999192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635645336785397,,,,0.04202370102337374,,,,,,0.04999999999857144,,,,,0.011033223499104372,,,,,,,,,,,,,,,,,,0.023375138851888442,,,,0.049943444942836694,0.011102406750903175,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998872294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999604117,,,,,,,,,,,0.01618877986333961,,0.04999999997152616,,,,,,,,,,,,,,,,0.02861876305914695,,,,,,0.04999999998925459,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013503815562580644,,,,,,,,,,,,,0.04369569283549051,,,,,-0.01937639354795985,,,0.023571520158388135,,,,,,,,,,,,,,,,,,,,,,0.030405882669984834,,,,,0.0499999999995381,,,,,,,0.04580533498334118,,0.030629527977306014,,,,,,,,,,,,,,,,,,,-0.020072031366251818,
2010-03-31,,,,,0.012359248582276949,,,,,,,,,,,,,,0.04999999998320221,,,,,,0.012359248574084488,,,,,,,,,,0.049999999972923884,,,,0.012359248541976583,,,,,,,,,,,,,,,0.012359248567445514,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,,,,,,,,,,,,,-0.02227037487502557,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,,,0.025020925632966838,,,,,,,,,,,0.03395677357918594,,,,,,,,,0.012359248567445514,,,,,,,0.012359248567445514,0.012359248567445514,,,,,,,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,,,,0.03747034971838631,,,,,,0.013678874120511634,,,0.012359248567445514,,,,,0.012359248567445514,0.012359248567445514,,,,0.012359248567445514,,,,,,,,,,,0.012359248567445514,,,0.012359248567445514,,,,,,,,,,,,0.012359248567445514,,,0.012359248567445514,,,0.012359248567445514,,,,,,,,,,,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,0.012359248567445514,,,,,,,-0.01535250461323775,,0.012359248567445514,0.012359248567445514,,,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,0.012359248567445514,0.027676320011018666,,,,,,,,,,,,,,,,,,0.027611599547643865,0.012359248567445514,,,,0.012359248567445514,,0.012359248567445514,,,,0.025690090355197932,,,,,,,,,,,0.024796114153064642,,,,,,,,,,,0.012359248567445514,,,,,,,,,,0.012359248567445514,,,0.04635104473960297,,,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,-0.027947955832956697,,,0.03515604364177922,,,,0.012359248567445514,,,,,,,0.012359248567445514,,,0.012359248567445514
2010-04-01,,,,,0.012359248582276949,,,,,,,,,,,,,,0.04999999998320221,,,,,,0.012359248574084488,,,,,,,,,,0.049999999972923884,,,,0.012359248541976583,,,,,,,,,,,,,,,0.012359248567445514,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,,,,,,,,,,,,,-0.02227037487502557,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,,,0.025020925632966838,,,,,,,,,,,0.03395677357918594,,,,,,,,,0.012359248567445514,,,,,,,0.012359248567445514,0.012359248567445514,,,,,,,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,,,,0.03747034971838631,,,,,,0.013678874120511634,,,0.012359248567445514,,,,,0.012359248567445514,0.012359248567445514,,,,0.012359248567445514,,,,,,,,,,,0.012359248567445514,,,0.012359248567445514,,,,,,,,,,,,0.012359248567445514,,,0.012359248567445514,,,0.012359248567445514,,,,,,,,,,,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,0.012359248567445514,,,,,,,-0.01535250461323775,,0.012359248567445514,0.012359248567445514,,,,,,,,,0.012359248567445514,,,,,,0.012359248567445514,0.012359248567445514,0.027676320011018666,,,,,,,,,,,,,,,,,,0.027611599547643865,0.012359248567445514,,,,0.012359248567445514,,0.012359248567445514,,,,0.025690090355197932,,,,,,,,,,,0.024796114153064642,,,,,,,,,,,0.012359248567445514,,,,,,,,,,0.012359248567445514,,,0.04635104473960297,,,,,,0.012359248567445514,,,,,,,,,,,,,,,,,,-0.027947955832956697,,,0.03515604364177922,,,,0.012359248567445514,,,,,,,0.012359248567445514,,,0.012359248567445514
